Frequency[Hz],Magnitude[dB],GroupDelay[sec]
19.544744419116,19.789505380974,0.0062940731716219
20,19.770013664039,0.0063188160549157
20.465859845615,19.748754953632,0.0063430407909716
20.942570961018,19.725578247507,0.006366570703687
21.430386104752,19.700321449181,0.0063892103409854
21.929563922864,19.672810893759,0.0064107446274202
22.440369086039,19.64286092045,0.0064309381759761
22.963072429938,19.610273507701,0.0064495348104734
23.49795109879,19.574837988939,0.0064662573565181
24.045288692348,19.536330869044,0.006480807764949
24.605375416247,19.494515763582,0.0064928676367368
25.178508235883,19.449143484569,0.0065020992216744
25.764991033863,19.399952297814,0.0065081469642433
26.365134771128,19.346668377663,0.0065106396679772
26.979257651833,19.289006484963,0.0065091933435912
27.607685292058,19.226670893073,0.0065034147952947
28.250750892455,19.159356584629,0.0064929059832865
28.908795414918,19.086750738271,0.0064772691778874
29.582167763364,19.008534519453,0.0064561128918464
30.271224968724,18.924385182792,0.0064290585422485
30.976332378249,18.833978484988,0.0063957477529168
31.697863849222,18.736991397306,0.0063558501636816
32.436201947178,18.633105095188,0.0063090715665506
33.191738148751,18.522008189974,0.006255162143559
33.964873049235,18.403400154625,0.0061939245404398
34.756016574987,18.276994882243,0.0061252214781202
35.565588200778,18.142524304011,0.0060489825844537
36.394017172199,17.99974198267,0.0059652101251449
37.241742733257,17.848426589739,0.0058739833283649
38.109214359265,17.688385170256,0.005775461033581
38.996891995161,17.519456098441,0.0056698824514722
39.905246299377,17.341511631894,0.0055575658963672
40.83475889339,17.15445998092,0.0054389054413565
41.785922617081,16.958246823015,0.0053143655433665
42.759241790044,16.752856210015,0.0051844737840357
43.755232478991,16.538310835957,0.0050498119647619
44.774422771366,16.31467165613,0.0049110058735776
45.817353055355,16.082036870837,0.004768714101496
46.884576306398,15.84054030959,0.0046236163223356
47.976658380389,15.59034927155,0.004476401460706
49.0941783137,15.331661894808,0.0043277561581132
50.237728630191,15.064704139858,0.0041783539095575
51.407915655377,14.789726480696,0.0040288451868846
52.605359837907,14.507000400407,0.0038798487960769
53.830696078538,14.216814786983,0.0037319446396941
55.084574066763,13.919472319984,0.0035856679787471
56.367658625289,13.615285930262,0.0034415052156334
57.680630062532,13.304575404112,0.0032998911555174
59.024184533327,12.987664190766,0.0031612076505446
60.39903440804,12.664876459074,0.0030257834910216
61.805908650271,12.336534436106,0.0028938953804623
63.245553203367,12.002956048033,0.002765769816481
64.718731385925,11.664452872432,0.0026415856954461
66.226224296518,11.321328401374,0.0025214774637154
67.76883122784,10.973876606576,0.0024055386500514
69.347370090506,10.622380791463,0.0022938256304084
70.962677846715,10.267112710237,0.002186361495773
72.61561095402,9.9083319307671,0.0020831399145108
74.307045819434,9.5462854162238,0.0019841289014067
76.037879264112,9.1812072995796,0.0018892744252918
77.809028998856,8.8133188252401,0.0017985038051566
79.621434110699,8.4428284329372,0.001711728860543
81.476055560822,8.0699319604048,0.0016288487955881
83.373876694066,7.6948129431147,0.0015497528073567
85.315903760318,7.3176429913362,0.0014743224181301
87.303166448032,6.938582226866,0.0014024335383207
89.336718430192,6.5577797638857,0.0013339582718696
91.417637922974,6.1753742204487,0.0012687664796305
93.547028257439,5.7914942490502,0.0012067271185854
95.726018464527,5.4062590765364,0.0011477093760318
97.955763873688,5.0197790452657,0.0010915836183374
100.23744672545,4.6321561489099,0.0010382221736845
102.57227679827,4.2434845576038,0.00098749996757059
104.96149204995,3.8538511282948,0.0009392950288607
107.40635927405,3.4633358971384,0.00089348888298103
109.90817477152,3.0720125516336,0.00084996684752876
112.46826503807,2.6799488809052,0.00080861824419026
115.08798746743,2.2872072031388,0.00076933653948235
117.76873107112,1.8938447696644,0.00073201942548647
120.51191721487,1.4999141455837,0.00069656885046755
123.3190003723,1.1054635671576,0.00066289100807003
126.19146889604,0.71053727641713,0.00063089629267865
129.13084580693,0.31517583365906,0.00060049922752237
132.13868960152,-0.080583591374005,0.00057161837118819
135.2165950784,-0.47670694872341,0.00054417620739573
138.36619418379,-0.87316305688114,0.0005180990221584
141.58915687683,-1.269923369879,0.00049331677181703
144.887192015,-1.666961761767,0.00046976294487029
148.26204826018,-2.0642543274467,0.00044737442003811
151.71551500584,-2.4617791988382,0.00042609132256846
155.24942332574,-2.8595163753838,0.00040585688043409
158.86564694485,-3.2574475679219,0.00038661728174961
162.56610323282,-3.6555560550042,0.00036832153447324
166.35275422053,-4.0538265507693,0.00035092132922834
170.22760764047,-4.4522450835319,0.00033437090588776
174.19271799121,-4.8507988842909,0.0003186269244024
178.25018762675,-5.2494762844075,0.00030364834022024
182.40216787118,-5.6482666217492,0.00028939628452833
186.6508601594,-6.0471601546422,0.0002758339494601
190.99851720429,-6.4461479830157,0.0002629264783317
